,average_cost_for_two,cuisines,currency,establishment_types,has_online_delivery,has_table_booking,id,include_bogo_offers,is_book_form_web_view,is_delivering_now,is_table_reservation_supported,is_zomato_book_res,location.address,location.city,location.city_id,location.country_id,location.latitude,location.locality,location.locality_verbose,location.longitude,location.zipcode,medio_provider,mezzo_provider,name,offers,opentable_support,price_range,switch_to_order_menu,user_rating.aggregate_rating,user_rating.custom_rating_text,user_rating.custom_rating_text_background,user_rating.rating_color,user_rating.rating_text,user_rating.rating_tool_tip,user_rating.votes
0,25,"Fast Food, Burger",$,[],0,0,17738661,True,0,0,0,0,"865 York Mills Road, North York M3B 1Y6",Toronto,89,37,43.7545533000,"York Mills Road, North York","York Mills Road, North York, Toronto",-79.3499724000,M3B 1Y6,,OTHER,Five Guys,[],0,1,0,3.6,,,9ACD32,Good,,30
0,25,"Canadian, Fast Food",$,[],0,0,8902391,True,0,0,0,0,"10140 Yonge Street, Richmond Hill L4C 1T7",Toronto,89,37,43.8745690000,"Yonge Street, Richmond Hill","Yonge Street, Richmond Hill, Toronto",-79.4379430000,L4C 1T7,,OTHER,3 Coins Open Kitchen,[],0,1,0,3.7,,,9ACD32,Good,,34
0,20,"Pizza, Fast Food",$,[],0,0,8905517,True,0,0,0,0,"464 Steeles Avenue East, Milton",Toronto,89,37,43.5265416667,"Steeles Avenue East, Milton","Steeles Avenue East, Milton, Toronto",-79.8878250000,,,OTHER,Vito's,[],0,1,0,4.2,,,5BA829,Very Good,,37
0,25,"Burger, Fast Food",$,[],0,0,17737565,True,0,0,0,0,"18 A Bayly Street West, 105 Unit, Ajax L1S3V4",Toronto,89,37,43.8425191000,Ajax,Ajax,-79.0248900000,L1S3V4,,OTHER,Retro Burger,[],0,1,0,4.1,,,5BA829,Very Good,,28
0,20,Fast Food,$,[],0,0,8900583,True,0,0,0,0,"3105 Sheppard Avenue East, Scarborough M1T 3J7",Toronto,89,37,43.7761650000,"Sheppard Avenue East, Scarborough","Sheppard Avenue East, Scarborough, Toronto",-79.3173070000,M1T 3J7,,OTHER,Primo Veal,[],0,1,0,3.5,,,9ACD32,Good,,33
0,25,"Pizza, Fast Food",$,[],0,0,17738542,True,0,0,0,0,"15 Bond Street West, Oshawa L1G4R7",Toronto,89,37,43.8981146000,Oshawa,Oshawa,-78.8646433000,L1G4R7,,OTHER,Reginos Pizza,[],0,1,0,4.0,,,5BA829,Very Good,,27
0,30,"Fast Food, BBQ",$,[],0,0,8906245,True,0,0,0,0,"254 Dundas Street East, Toronto M5A 1Z6",Toronto,89,37,43.6581527778,"Dundas Street East, Regent Park","Dundas Street East, Regent Park, Toronto",-79.3726722222,M5A 1Z6,,OTHER,George's Deli Barbeque,[],0,2,0,4.0,,,5BA829,Very Good,,26
0,25,"Fast Food, Pizza",$,[],0,0,8908503,True,0,0,0,0,1470 Dundas Street West M6J 1Y6,Toronto,89,37,43.6496140000,"Dundas Street West, Beaconsfield Village","Dundas Street West, Beaconsfield Village, Toronto",-79.4309740000,M6J 1Y6,,OTHER,Tony's & Nick's Place,[],0,1,0,4.1,,,5BA829,Very Good,,35
0,25,"Fast Food, Burger",$,[],0,0,17738378,True,0,0,0,0,"18265 Yonge Street, East Gwillimbury L9N 0A2",Toronto,89,37,44.0731669000,East Gwillimbury,East Gwillimbury,-79.4847797000,L9N 0A2,,OTHER,Five Guys,[],0,1,0,3.7,,,9ACD32,Good,,37
0,25,Fast Food,$,[],0,0,8903379,True,0,0,0,0,"7355 Woodbine Avenue, Markham",Toronto,89,37,43.8229026000,"Woodbine Avenue, Markham","Woodbine Avenue, Markham, Toronto",-79.3504303000,,,OTHER,South St. Burger Co.,[],0,1,0,3.5,,,9ACD32,Good,,27
0,30,"Pizza, Fast Food",$,[],0,0,8904326,True,0,0,0,0,"44 Gerrard Street West, Toronto M5B 2K3",Toronto,89,37,43.6585910000,"Gerrard Street West, Downtown Yonge","Gerrard Street West, Downtown Yonge, Toronto",-79.3844040000,M5B 2K3,,OTHER,Panago,[],0,2,0,3.9,,,9ACD32,Good,,46
0,25,"Pizza, Fast Food",$,[],0,0,8906969,True,0,0,0,0,"288 Kerr Street, Oakville",Toronto,89,37,43.4428670000,"Kerr Street, Oakville","Kerr Street, Oakville, Toronto",-79.6803280000,,,OTHER,Fantastico Pizza,[],0,1,0,4.1,,,5BA829,Very Good,,30
0,25,Fast Food,$,[],0,0,8903683,True,0,0,0,0,"Eaton Centre, Urban Eatery, 220 Yonge Street, Toronto M5B 2L9",Toronto,89,37,43.6536100000,"Yonge Street, Downtown Yonge","Yonge Street, Downtown Yonge, Toronto",-79.3800620000,M5B 2L9,,OTHER,McDonald's,[],0,1,0,3.3,,,CDD614,Average,,24
0,25,Fast Food,$,[],0,0,8909589,True,0,0,0,0,"SmartCentres Toronto Leaside, 45 Wicksteed Avenue, Toronto",Toronto,89,37,43.7101900000,"Wicksteed Avenue, Leaside","Wicksteed Avenue, Leaside, Toronto",-79.3612140000,,,OTHER,South St. Burger Co.,[],0,1,0,4.0,,,5BA829,Very Good,,40
0,20,"Fast Food, Pizza, Canadian",$,[],0,0,17735498,True,0,0,0,0,"1910 Dundas Street East, Whitby",Toronto,89,37,43.8889390000,"Dundas Street East, Whitby","Dundas Street East, Whitby, Toronto",-78.9026310000,,,OTHER,Cominos Pizza & Wings,[],0,1,0,4.2,,,5BA829,Very Good,,28
0,25,Fast Food,$,[],0,0,8902302,True,0,0,0,0,"5775 Highway 7, Markham",Toronto,89,37,43.8719180000,Markham,Markham,-79.2654950000,,,OTHER,Tom's Burger,[],0,1,0,3.8,,,9ACD32,Good,,36
0,0,"Fish and Chips, Fast Food",$,[],0,0,8900424,True,0,0,0,0,"3750 Lawrence Avenue E, Scarborough M1G 2B8",Toronto,89,37,43.7626750000,"Lawrence Avenue East, Scarborough","Lawrence Avenue East, Scarborough, Toronto",-79.2154222222,M1G 2B8,,OTHER,Aunty Mary's Fish and Chips,[],0,1,0,4.0,,,5BA829,Very Good,,35
0,20,"Pizza, Fast Food",$,[],0,0,8908657,True,0,0,0,0,"1618 Queen Street West, Toronto M6R 1A8",Toronto,89,37,43.6396472222,"Queen Street West, Parkdale","Queen Street West, Parkdale, Toronto",-79.4422000000,M6R 1A8,,OTHER,CiCi's Pizza,[],0,1,0,4.2,,,5BA829,Very Good,,28
0,25,"Pizza, Fast Food",$,[],0,0,8909051,True,0,0,0,0,"429 Yonge Street, Toronto",Toronto,89,37,43.6604166667,"Yonge Street, Downtown Yonge","Yonge Street, Downtown Yonge, Toronto",-79.3831555556,,,OTHER,Amato Pizza,[],0,1,0,3.6,,,9ACD32,Good,,41
0,30,"Fast Food, Burger",$,[],0,0,8907056,True,0,0,0,0,"47 Charles Street W, Toronto M4Y 2R4",Toronto,89,37,43.6682388889,Downtown Yonge,Downtown Yonge,-79.3885111111,M4Y 2R4,,OTHER,Slab Burgers,[],0,2,0,3.7,,,9ACD32,Good,,33
0,25,Fast Food,$,[],0,0,8909932,True,0,0,0,0,"1020 Islington Avenue, Etobicoke",Toronto,89,37,43.6313170000,"Islington Avenue, Etobicoke","Islington Avenue, Etobicoke, Toronto",-79.5183560000,,,OTHER,South St. Burger Co.,[],0,1,0,3.6,,,9ACD32,Good,,35
0,25,"Fast Food, Burger",$,[],0,0,8911281,True,0,0,0,0,"SmartCentres Etobicoke Index, 148 North Queen Street, Etobicoke",Toronto,89,37,43.6196820000,"North Queen Street, Etobicoke","North Queen Street, Etobicoke, Toronto",-79.5549190000,,,OTHER,Five Guys,[],0,1,0,3.5,,,9ACD32,Good,,36
0,25,"Pizza, Fast Food",$,[],0,0,8906341,True,0,0,0,0,50 Anderson Avenue L6E 1A9,Toronto,89,37,43.9009400000,"Markham Road, Markham","Markham Road, Markham, Toronto",-79.2652100000,L6E 1A9,,OTHER,My Little Pizzeria & Deli,[],0,1,0,3.9,,,9ACD32,Good,,29
0,25,"Deli, Fast Food, Sandwich",$,[],0,0,8905073,True,0,0,0,0,"9960 Dufferin Street, Unit 12, Vaughan",Toronto,89,37,43.8598940000,"Dufferin Street, Vaughan","Dufferin Street, Vaughan, Toronto",-79.4888080000,,,OTHER,Pancer's Deli,[],0,1,0,3.7,,,9ACD32,Good,,19
0,25,"Pizza, Fast Food",$,[],0,0,16541015,True,0,0,0,0,"475 Charolais Boulevard, Brampton",Toronto,89,37,43.6517210000,"Charolais Boulevard, Brampton","Charolais Boulevard, Brampton, Toronto",-79.7586190000,,,OTHER,Moga's Pizza,[],0,1,0,3.6,,,9ACD32,Good,,6
0,25,"Pizza, Fast Food",$,[],0,0,8904990,True,0,0,0,0,"893 Bayly Street, Pickering L1W 3P6",Toronto,89,37,43.8204880000,"Bayly Street, Pickering","Bayly Street, Pickering, Toronto",-79.1062010000,L1W 3P6,,OTHER,Pizza Shack,[],0,1,0,3.8,,,9ACD32,Good,,19
0,15,"Fast Food, Pizza",$,[],0,0,17737261,True,0,0,0,0,"4665 Central Parkway East, Mississauga L4Z 2V5",Toronto,89,37,43.6156440000,"Central Parkway East, Mississauga","Central Parkway East, Mississauga, Toronto",-79.6407420000,L4Z 2V5,,OTHER,Manis Pizza and Wings,[],0,1,0,3.6,,,9ACD32,Good,,30
0,25,"Pizza, Fast Food",$,[],0,0,8904121,True,0,0,0,0,"230 Sandalwood Parkway East, Brampton L6Z 1R3",Toronto,89,37,43.7302440000,"230 Sandalwood Pkwy East, Brampton","230 Sandalwood Pkwy East, Brampton, Toronto",-79.7900420000,L6Z 1R3,,OTHER,Venezia Pizza,[],0,1,0,4.1,,,5BA829,Very Good,,29
0,40,Fast Food,$,[],0,0,8909061,True,0,0,0,0,"505 St. Clair Avenue West, Toronto",Toronto,89,37,43.6829510000,"Saint Clair Avenue West, Hillcrest","Saint Clair Avenue West, Hillcrest, Toronto",-79.4184910000,,,OTHER,Eastern Twist,[],0,2,0,3.8,,,9ACD32,Good,,23
0,30,"Pizza, Fast Food",$,[],0,0,8904084,True,0,0,0,0,"521 King Street West, Toronto",Toronto,89,37,43.6448333333,"King Street West, Fashion District","King Street West, Fashion District, Toronto",-79.3980944444,,,OTHER,Pizzaiolo,[],0,2,0,3.6,,,9ACD32,Good,,33
0,25,"Burger, Fast Food",$,[],0,0,8904329,True,0,0,0,0,"Imperial Center, 2464 Queen Street East, Brampton L6S 5X9",Toronto,89,37,43.7390640000,"Queen Street East, Brampton","Queen Street East, Brampton, Toronto",-79.7019950000,L6S 5X9,,OTHER,A & W,[],0,1,0,3.6,,,9ACD32,Good,,20
0,30,"Pizza, Fast Food, Burger",$,[],0,0,8903748,True,0,0,0,0,"1285 Elgin Mills Road, E Suite 16, Richmond Hill L4S 0B5",Toronto,89,37,43.8960950000,"Major Mackenzie Drive East, Richmond Hill","Major Mackenzie Drive East, Richmond Hill, Toronto",-79.4028640000,L4S 0B5,,OTHER,Toppings,[],0,2,0,3.8,,,9ACD32,Good,,29
0,25,Fast Food,$,[],0,0,8903473,True,0,0,0,0,2851 Kingston Road,Toronto,89,37,43.7216638889,"Kingston Road, Scarborough","Kingston Road, Scarborough, Toronto",-79.2362527778,,,OTHER,Big Boy's Burgers,[],0,1,0,4.0,,,5BA829,Very Good,,32
0,25,Fast Food,$,[],0,0,8905060,True,0,0,0,0,"1483 Queen Street East, Toronto M4L 1E2",Toronto,89,37,43.6651916667,"Queen Street East, Leslieville","Queen Street East, Leslieville, Toronto",-79.3214555556,M4L 1E2,,OTHER,Chick-N-Joy,[],0,1,0,4.0,,,5BA829,Very Good,,33
0,25,"Pizza, Fast Food",$,[],0,0,8905386,True,0,0,0,0,"270 Chancellor Drive, Unit 1, Vaughan",Toronto,89,37,43.7968560000,"Chancellor Drive, Woodbridge","Chancellor Drive, Woodbridge, Toronto",-79.5600360000,,,OTHER,Ital Vera Pizza,[],0,1,0,4.2,,,5BA829,Very Good,,23
0,45,"Mexican, Tapas",$,[],0,0,8908637,True,0,0,0,0,18 Tank House Lane M5A 3C4,Toronto,89,37,43.6507410000,"Tank House Lane, Distillery District","Tank House Lane, Distillery District, Toronto",-79.3580170000,M5A 3C4,,OTHER,El Catrin Destileria,[],0,2,0,3.8,,,9ACD32,Good,,451
0,40,Mexican,$,[],0,0,8908860,True,0,0,0,0,"1330 Queen Street West, Toronto",Toronto,89,37,43.6416805556,"Queen Street West, Brockton Village","Queen Street West, Brockton Village, Toronto",-79.4315333333,,,OTHER,Grand Electric,[],0,2,0,4.6,,,3F7E00,Excellent,,741
0,35,Mexican,$,[],0,0,8904503,True,0,0,0,0,"501 College Street, Toronto M6G1A6",Toronto,89,37,43.6559416667,Little Italy,Little Italy,-79.4097972222,M6G1A6,,OTHER,La Carnita,[],0,2,0,4.4,,,5BA829,Very Good,,464
0,25,Mexican,$,[],0,0,8909095,True,0,0,0,0,"69 Kensington Avenue, Toronto M5T 2K2",Toronto,89,37,43.6544388889,"Kensington Avenue, Kensington-Chinatown","Kensington Avenue, Kensington-Chinatown, Toronto",-79.4005361111,M5T 2K2,,OTHER,Seven Lives - Tacos Y Mariscos,[],0,1,0,4.6,,,3F7E00,Excellent,,315
0,70,Mexican,$,[],0,0,8908963,True,0,0,0,0,"111 Dupont Street, Toronto M5R 1V4",Toronto,89,37,43.6758500000,"Dupont Street, The Annex","Dupont Street, The Annex, Toronto",-79.4012611111,M5R 1V4,,OTHER,Playa Cabana,[],0,3,0,4.4,,,5BA829,Very Good,,319
0,35,Mexican,$,[],0,0,8911403,True,0,0,0,0,"552 King Street West, Toronto M5V 1M3",Toronto,89,37,43.6448310000,"King Street West, Fashion District","King Street West, Fashion District, Toronto",-79.3983780000,M5V 1M3,,OTHER,Wilbur Mexicana,[],0,2,0,4.4,,,5BA829,Very Good,,198
0,20,"Mexican, Bar Food, Tex-Mex",$,[],0,0,8908528,True,0,0,0,0,"431 College Street, Toronto M5T 1T1",Toronto,89,37,43.6564972222,"College Street, Little Italy","College Street, Little Italy, Toronto",-79.4076222222,M5T 1T1,,OTHER,Sneaky Dee's,[],0,1,0,4.1,,,5BA829,Very Good,,311
0,70,Mexican,$,[],0,0,8909083,True,0,0,0,0,"2883 Dundas Street West, Toronto",Toronto,89,37,43.6653590000,"Dundas Street West, The Junction","Dundas Street West, The Junction, Toronto",-79.4655610000,,,OTHER,Cantina,[],0,3,0,4.1,,,5BA829,Very Good,,219
0,45,Mexican,$,[],0,0,8908350,True,0,0,0,0,"277 Augusta Avenue, Toronto M5T2M1",Toronto,89,37,43.6558416667,"Oxford Street, Kensington-Chinatown","Oxford Street, Kensington-Chinatown, Toronto",-79.4025805556,M5T2M1,,OTHER,El Trompo,[],0,2,0,4.3,,,5BA829,Very Good,,251
0,43,Mexican,$,[],0,0,17738006,True,0,0,0,0,185 Main Street,Toronto,89,37,44.0536480000,Newmarket,Newmarket,-79.4573680000,,,OTHER,Made in Mexico Restaurant and Cantina,[],0,2,0,4.6,,,3F7E00,Excellent,,241
0,60,Mexican,$,[],0,0,8904899,True,0,0,0,0,"5 Mercer Street, Toronto M5V 1H2",Toronto,89,37,43.6459888889,Entertainment District,Entertainment District,-79.3899222222,M5V 1H2,,OTHER,Milagro,[],0,3,0,4.2,,,5BA829,Very Good,,173
0,35,Mexican,$,[],0,0,16529190,True,0,0,0,0,"106 John Street, Toronto M5H 1X9",Toronto,89,37,43.6471550000,"Adelaide Street West, Entertainment District","Adelaide Street West, Entertainment District, Toronto",-79.3901520000,M5H 1X9,,OTHER,La Carnita,[],0,2,0,3.7,,,9ACD32,Good,,34
0,80,Mexican,$,[],0,0,8903562,True,0,0,0,0,220 King Street West M5V 3M2,Toronto,89,37,43.6472850000,Entertainment District,Entertainment District,-79.3870760000,M5V 3M2,,OTHER,Los Colibris,[],0,3,0,4.2,,,5BA829,Very Good,,88
0,70,Mexican,$,[],0,0,8904706,True,0,0,0,0,220 King Street West M5H 1K4,Toronto,89,37,43.6472620000,"King Street West, Entertainment District","King Street West, Entertainment District, Toronto",-79.3869780000,M5H 1K4,,OTHER,El Caballito Tequila Bar,[],0,3,0,3.9,,,9ACD32,Good,,111
0,40,Mexican,$,[],0,0,8904786,True,0,0,0,0,"Vaughan Mills Plaza, 3175 Rutherford Road, Unit 28, Vaughan L4K 5Y6",Toronto,89,37,43.8281330000,"Rutherford Road, Vaughan","Rutherford Road, Vaughan, Toronto",-79.5367200000,L4K 5Y6,,OTHER,La Taquizza,[],0,2,0,4.4,,,5BA829,Very Good,,159
0,60,Mexican,$,[],0,0,8905112,True,0,0,0,0,"783 Queen Street West, Toronto",Toronto,89,37,43.6462240000,"Queen Street West, Trinity Bellwoods","Queen Street West, Trinity Bellwoods, Toronto",-79.4082620000,,,OTHER,Milagro,[],0,3,0,4.1,,,5BA829,Very Good,,149
0,80,"Bar Food, Mexican",$,[],0,0,8906221,True,0,0,0,0,"146 Front Street West, Toronto M5J 1G2",Toronto,89,37,43.6450720000,"Front Street West, Entertainment District","Front Street West, Entertainment District, Toronto",-79.3841010000,M5J 1G2,,OTHER,The Loose Moose,[],0,3,0,3.8,,,9ACD32,Good,,155
0,50,Mexican,$,[],0,0,8906413,True,0,0,0,0,"942 Queen Street West, Toronto M6J 1G8",Toronto,89,37,43.6446610000,"Queen Street West, Trinity Bellwoods","Queen Street West, Trinity Bellwoods, Toronto",-79.4165940000,M6J 1G8,,OTHER,Fonda Lola,[],0,2,0,3.8,,,9ACD32,Good,,71
0,30,Mexican,$,[],0,0,8903006,True,0,0,0,0,"10720 Yonge Street, Richmond Hill L4C 0C7",Toronto,89,37,43.8891527778,"Yonge Street, Richmond Hill","Yonge Street, Richmond Hill, Toronto",-79.4420611111,L4C 0C7,,OTHER,Mexican Amigos,[],0,2,0,3.7,,,9ACD32,Good,,93
0,45,"Diner, Mexican",$,[],0,0,8910796,True,0,0,0,0,"1645 Queen Street West, Toronto",Toronto,89,37,43.6387022000,"Queen Street West, Parkdale","Queen Street West, Parkdale, Toronto",-79.4456637000,,,OTHER,Easy Restaurant,[],0,2,0,4.1,,,5BA829,Very Good,,112
0,70,Mexican,$,[],0,0,8909224,True,0,0,0,0,"14 Dupont Street, Toronto M5R 1V2",Toronto,89,37,43.6771000000,"Dupont Street, The Annex","Dupont Street, The Annex, Toronto",-79.3982166667,M5R 1V2,,OTHER,Playa Cabana Hacienda,[],0,3,0,3.7,,,9ACD32,Good,,96
0,45,Mexican,$,[],0,0,8901817,True,0,0,0,0,"35 Brunel Road, Mississauga L4Z 3E8",Toronto,89,37,43.6257790000,"Brunel Road, Mississauga","Brunel Road, Mississauga, Toronto",-79.6777050000,L4Z 3E8,,OTHER,El Sombrero,[],0,2,0,4.2,,,5BA829,Very Good,,112
0,45,Mexican,$,[],0,0,8906958,True,0,0,0,0,"1660 Kingston Road, Pickering",Toronto,89,37,43.8471530000,"Kingston Road, Pickering","Kingston Road, Pickering, Toronto",-79.0755230000,,,OTHER,Cielito Lindo,[],0,2,0,4.2,,,5BA829,Very Good,,75
0,65,Mexican,$,[],0,0,8908349,True,0,0,0,0,"653 St. Clair Avenue West, Toronto",Toronto,89,37,43.6819650000,Hillcrest,Hillcrest,-79.4244230000,,,OTHER,El Rincon,[],0,3,0,4.0,,,5BA829,Very Good,,90
0,30,"Latin American, Mexican",$,[],0,0,17735465,True,0,0,0,0,"915 Taunton Road East, Whitby L1R3L7",Toronto,89,37,43.9240630000,Whitby,Whitby,-78.9174310000,L1R3L7,,OTHER,Mexico Lindo,[],0,2,0,4.3,,,5BA829,Very Good,,88
0,60,Mexican,$,[],0,0,8908679,True,0,0,0,0,"2084 Yonge Street, Toronto M4S 2A4",Toronto,89,37,43.7021138889,"Yonge Street, Yonge & Eglinton","Yonge Street, Yonge & Eglinton, Toronto",-79.3969583333,M4S 2A4,,OTHER,Mariachi's,[],0,3,0,4.0,,,5BA829,Very Good,,106
0,60,Mexican,$,[],0,0,8910550,True,0,0,0,0,"14 Baldwin Street, Toronto M5T 1L1",Toronto,89,37,43.6562777778,"Baldwin Street, Grange Park","Baldwin Street, Grange Park, Toronto",-79.3928527778,M5T 1L1,,OTHER,Margaritas,[],0,3,0,3.7,,,9ACD32,Good,,93
0,30,Mexican,$,[],0,0,8909023,True,0,0,0,0,"565 Yonge Street, Toronto M4Y 1Z2",Toronto,89,37,43.6653520000,"Yonge Street, Downtown Yonge","Yonge Street, Downtown Yonge, Toronto",-79.3845720000,M4Y 1Z2,,OTHER,Como En Casa,[],0,2,0,4.0,,,5BA829,Very Good,,64
0,70,"Bar Food, Canadian, Mexican, Burger",$,[],0,0,8905276,True,0,0,0,0,"145 John Street, Toronto M5V 2E4",Toronto,89,37,43.6489690000,Entertainment District,Entertainment District,-79.3905110000,M5V 2E4,,OTHER,The Ballroom,[],0,3,0,3.5,,,9ACD32,Good,,68
0,40,Mexican,$,[],0,0,8904528,True,0,0,0,0,277 Queen Street South L5M 1L9,Toronto,89,37,43.5795170000,"Queen Street South, Mississauga","Queen Street South, Mississauga, Toronto",-79.7106250000,L5M 1L9,,OTHER,Cantina Mexicana,[],0,2,0,3.3,,,CDD614,Average,,83
0,35,Mexican,$,[],0,0,16529191,True,0,0,0,0,"780 Queen Street East, Toronto",Toronto,89,37,43.6595330000,"Queen Street East, Riverside","Queen Street East, Riverside, Toronto",-79.3473750000,,,OTHER,La Carnita,[],0,2,0,3.6,,,9ACD32,Good,,28
0,65,Mexican,$,[],0,0,8909696,True,0,0,0,0,"1618 Bayview Avenue, Toronto",Toronto,89,37,43.7065611111,"Bayview Avenue, Davisville Village","Bayview Avenue, Davisville Village, Toronto",-79.3754805556,,,OTHER,Mexico Lindo,[],0,3,0,4.4,,,5BA829,Very Good,,69
0,0,Mexican,$,[],0,0,17736649,True,0,0,0,0,"200 Harwood Avenue South, Ajax",Toronto,89,37,43.8489130000,"Harwood Avenue South, Ajax","Harwood Avenue South, Ajax, Toronto",-79.0207250000,,,OTHER,Mexico Lindo,[],0,1,0,4.0,,,5BA829,Very Good,,61
0,50,Mexican,$,[],0,0,8908388,True,0,0,0,0,"1190 St. Clair Avenue West, Toronto M6E 1B4",Toronto,89,37,43.6776194444,"Saint Clair Avenue West, Earlscourt","Saint Clair Avenue West, Earlscourt, Toronto",-79.4440611111,M6E 1B4,,OTHER,King's Tacos,[],0,2,0,3.8,,,9ACD32,Good,,40
0,55,Mexican,$,[],0,0,8905236,True,0,0,0,0,"640 Queen Street West, Toronto M6J 1E6",Toronto,89,37,43.6469871920,"Queen Street West, Fashion District","Queen Street West, Fashion District, Toronto",-79.4058745354,M6J 1E6,,OTHER,La Hacienda,[],0,2,0,3.7,,,9ACD32,Good,,65
0,20,Mexican,$,[],0,0,8911147,True,0,0,0,0,2155 Leanne Boulevard L5K 2K8,Toronto,89,37,43.5262120000,Mississauga,Mississauga,-79.6532680000,L5K 2K8,,OTHER,Señor Burrito,[],0,1,0,3.8,,,9ACD32,Good,,47
0,30,Mexican,$,[],0,0,8900572,True,0,0,0,0,"Huntingwood Square, 2586 Birchmount Road, Scarborough M1T 2M5",Toronto,89,37,43.7896540000,"Birchmount Road, Scarborough","Birchmount Road, Scarborough, Toronto",-79.3026660000,M1T 2M5,,OTHER,Mexico Lindo,[],0,2,0,3.9,,,9ACD32,Good,,40
0,35,Mexican,$,[],0,0,8910762,True,0,0,0,0,"405 Jane Street, Toronto M6S 3Z6",Toronto,89,37,43.6585900000,"Jane Street, Runnymede","Jane Street, Runnymede, Toronto",-79.4880040000,M6S 3Z6,,OTHER,Mad Mexican,[],0,2,0,3.4,,,CDD614,Average,,40
0,40,Mexican,$,[],0,0,8908492,True,0,0,0,0,"1448 Danforth Avenue, Toronto M4J 1N4",Toronto,89,37,43.6826888889,"Danforth Avenue, East Danforth","Danforth Avenue, East Danforth, Toronto",-79.3264250000,M4J 1N4,,OTHER,El Sol,[],0,2,0,3.9,,,9ACD32,Good,,63
0,45,"Burger, Bar Food, Mexican",$,[],0,0,17735231,True,0,0,0,0,"215 Carlingview Drive, Etobicoke M9W 5E8",Toronto,89,37,43.6835120000,"Carlingview Drive, Etobicoke","Carlingview Drive, Etobicoke, Toronto",-79.5934210000,M9W 5E8,,OTHER,Arizona Grill Lounge,[],0,2,0,3.4,,,CDD614,Average,,50
0,30,Mexican,$,[],0,0,8904856,True,0,0,0,0,"9200 Weston Road, Unit 21, Vaughan L4H 2P8",Toronto,89,37,43.8279650000,"Weston Road, Woodbridge","Weston Road, Woodbridge, Toronto",-79.5586550000,L4H 2P8,,OTHER,Burrito Burrito,[],0,2,0,3.8,,,9ACD32,Good,,50
0,35,"Mexican, California",$,[],0,0,17737656,True,0,0,0,0,"1009 Dundas Street East, Whitby L1N2K2",Toronto,89,37,43.8834100000,"Dundas Street East, Whitby","Dundas Street East, Whitby, Toronto",-78.9259550000,L1N2K2,,OTHER,Los Cabos Cantina & Grill,[],0,2,0,3.8,,,9ACD32,Good,,46
0,40,Mexican,$,[],0,0,8908650,True,0,0,0,0,"200 Augusta Avenue, Toronto M5T 2L6",Toronto,89,37,43.6544888889,"Augusta Avenue, Kensington-Chinatown","Augusta Avenue, Kensington-Chinatown, Toronto",-79.4018638889,M5T 2L6,,OTHER,Pancho Y Emiliano,[],0,2,0,3.5,,,9ACD32,Good,,48
0,30,"Mexican, Sandwich",$,[],0,0,18275563,True,0,0,0,0,181 Baldwin Street,Toronto,89,37,43.6548130000,"Baldwin Street, Kensington-Chinatown","Baldwin Street, Kensington-Chinatown, Toronto",-79.4006960000,,,OTHER,Torteria San Cosme,[],0,2,0,3.3,,,CDD614,Average,,15
0,30,Mexican,$,[],0,0,8900033,True,0,0,0,0,"2888 Lake Shore Boulevard, Etobicoke M8V 1J2",Toronto,89,37,43.6012150000,"Lake Shore Boulevard West, Etobicoke","Lake Shore Boulevard West, Etobicoke, Toronto",-79.5034870000,M8V 1J2,,OTHER,Huevos Gourmet,[],0,2,0,3.7,,,9ACD32,Good,,28
0,0,Mexican,$,[],0,0,18260819,True,0,0,0,0,504 Adelaide Street West,Toronto,89,37,43.6457100000,Fashion District,Fashion District,-79.4006070000,,,OTHER,Campechano Taqueria,[],0,1,0,3.4,,,CDD614,Average,,16
0,30,Mexican,$,[],0,0,8909646,True,0,0,0,0,"198 Augusta Avenue, Toronto M5T2L6",Toronto,89,37,43.6543805556,"Augusta Avenue, Kensington-Chinatown","Augusta Avenue, Kensington-Chinatown, Toronto",-79.4019861111,M5T2L6,,OTHER,La Tortilleria,[],0,2,0,3.7,,,9ACD32,Good,,45
0,30,Mexican,$,[],0,0,8910944,True,0,0,0,0,"133 Jefferson Avenue, Toronto M6K 1Y3",Toronto,89,37,43.6388980000,"Jefferson Avenue, Liberty Village","Jefferson Avenue, Liberty Village, Toronto",-79.4218430000,M6K 1Y3,,OTHER,Maizal,[],0,2,0,3.9,,,9ACD32,Good,,33
0,30,Mexican,$,[],0,0,8911118,True,0,0,0,0,"2848 Dundas Street West, Toronto M6P 1Y9",Toronto,89,37,43.6655650000,"Dundas Street West, The Junction","Dundas Street West, The Junction, Toronto",-79.4642180000,M6P 1Y9,,OTHER,La Revolucion,[],0,2,0,3.9,,,9ACD32,Good,,49
0,65,"Mexican, Latin American",$,[],0,0,8903095,True,0,0,0,0,"3337 Bathurst Street, North York M6A 2B7",Toronto,89,37,43.7256890000,"Bathurst Street, North York","Bathurst Street, North York, Toronto",-79.4310990000,M6A 2B7,,OTHER,La Mexicana,[],0,3,0,4.0,,,5BA829,Very Good,,41
0,45,Mexican,$,[],0,0,8903770,True,0,0,0,0,"6990 Financial Drive, Mississauga L5N 8J4",Toronto,89,37,43.6108250000,"Financial Drive, Mississauga","Financial Drive, Mississauga, Toronto",-79.7491460000,L5N 8J4,,OTHER,El Sombrero,[],0,2,0,3.7,,,9ACD32,Good,,38
